studentId,period,assessment,subassessment,updated_at,value
ECR10604,PM2,ECRLL,rhy,2016-01-12,2
ECR10604,PM3,ECRLL,rhy,2016-03-14,1
ECR10605,BAS,ECRLL,rhy,2015-08-31,4
ECR10605,PM1,ECRLL,rhy,2015-10-29,5
ECR10605,PM2,ECRLL,rhy,2016-01-11,4
ECR10605,PM3,ECRLL,rhy,2016-03-08,5
ECR10606,BAS,ECRLL,rhy,2015-08-28,3
ECR10606,PM1,ECRLL,rhy,2015-10-23,2
ECR10606,PM2,ECRLL,rhy,2016-01-12,3
ECR10606,PM3,ECRLL,rhy,2016-03-10,4
ECR10607,BAS,ECRLL,rhy,2015-08-28,3
ECR10607,PM1,ECRLL,rhy,2015-10-22,3
ECR10607,PM2,ECRLL,rhy,2016-01-13,4
ECR10607,PM3,ECRLL,rhy,2016-03-07,2
ECR10608,BAS,ECRLL,rhy,2015-08-27,NULL
ECR10608,PM1,ECRLL,rhy,2015-11-02,1
ECR10608,PM2,ECRLL,rhy,2016-01-11,5
ECR10608,PM3,ECRLL,rhy,2016-03-10,4
ECR10609,BAS,ECRLL,rhy,2015-10-22,1
ECR10609,PM1,ECRLL,rhy,2015-10-26,1
ECR10609,PM2,ECRLL,rhy,2016-01-15,2
ECR10609,PM3,ECRLL,rhy,2016-03-11,3
ECR10610,BAS,ECRLL,rhy,2015-08-31,0
ECR10610,PM1,ECRLL,rhy,2015-10-26,2
ECR10610,PM2,ECRLL,rhy,2016-01-12,4
ECR10610,PM3,ECRLL,rhy,2016-03-14,4
ECR10611,BAS,ECRLL,rhy,2015-08-29,NULL
ECR10611,PM1,ECRLL,rhy,2015-10-29,NULL
ECR10612,BAS,ECRLL,rhy,2015-10-22,0
ECR10612,PM1,ECRLL,rhy,2015-10-26,0
ECR10612,PM2,ECRLL,rhy,2016-01-08,1
ECR10612,PM3,ECRLL,rhy,2016-03-14,1
ECR10613,BAS,ECRLL,rhy,2015-08-29,1
ECR10613,PM1,ECRLL,rhy,2015-10-29,2
ECR10613,PM2,ECRLL,rhy,2016-01-15,1
ECR10613,PM3,ECRLL,rhy,2016-03-18,2
ECR10614,BAS,ECRLL,rhy,2015-08-27,0
ECR10614,PM1,ECRLL,rhy,2015-10-23,0
ECR10614,PM2,ECRLL,rhy,2016-01-08,2
ECR10614,PM3,ECRLL,rhy,2016-03-14,1
ECR10615,BAS,ECRLL,rhy,2015-09-02,0
ECR10615,PM1,ECRLL,rhy,2015-10-26,1
ECR10615,PM2,ECRLL,rhy,2016-01-12,1
ECR10615,PM3,ECRLL,rhy,2016-03-15,3
ECR10616,BAS,ECRLL,rhy,2015-09-01,2
ECR10616,PM1,ECRLL,rhy,2015-10-27,1
ECR10616,PM2,ECRLL,rhy,2016-01-19,4
ECR10616,PM3,ECRLL,rhy,2016-03-10,3
ECR10617,BAS,ECRLL,rhy,2015-08-28,0
ECR10617,PM1,ECRLL,rhy,2015-10-30,0
ECR10617,PM2,ECRLL,rhy,2016-01-19,2
ECR10617,PM3,ECRLL,rhy,2016-03-16,0
ECR10618,BAS,ECRLL,rhy,2015-08-28,2
ECR10618,PM1,ECRLL,rhy,2015-10-30,0
ECR10618,PM2,ECRLL,rhy,2016-01-11,3
ECR10618,PM3,ECRLL,rhy,2016-03-16,0
ECR10619,BAS,ECRLL,rhy,2015-08-27,NULL
ECR10620,BAS,ECRLL,rhy,2015-09-02,3
ECR10620,PM1,ECRLL,rhy,2015-10-29,0
ECR10620,PM2,ECRLL,rhy,2016-01-11,2
ECR10620,PM3,ECRLL,rhy,2016-03-09,5
ECR10621,BAS,ECRLL,rhy,2015-10-22,2
ECR10621,PM1,ECRLL,rhy,2015-10-22,2
ECR10621,PM2,ECRLL,rhy,2016-01-11,2
ECR10621,PM3,ECRLL,rhy,2016-03-14,5
ECR10622,BAS,ECRLL,rhy,2015-08-28,1
ECR10622,PM1,ECRLL,rhy,2015-10-30,2
ECR10622,PM2,ECRLL,rhy,2016-01-14,2
ECR10622,PM3,ECRLL,rhy,2016-03-16,2
ECR10623,BAS,ECRLL,rhy,2015-10-22,3
ECR10623,PM1,ECRLL,rhy,2015-10-22,1
ECR10623,PM2,ECRLL,rhy,2016-01-12,3
ECR10623,PM3,ECRLL,rhy,2016-03-14,2
ECR10624,BAS,ECRLL,rhy,2015-08-28,0
ECR10624,PM1,ECRLL,rhy,2015-10-22,NULL
ECR10625,BAS,ECRLL,rhy,2015-08-27,NULL
ECR10625,PM1,ECRLL,rhy,2015-10-28,4
ECR10625,PM2,ECRLL,rhy,2016-01-08,2
ECR10625,PM3,ECRLL,rhy,2016-03-10,4
ECR10626,BAS,ECRLL,rhy,2015-08-27,4
ECR10626,PM1,ECRLL,rhy,2015-10-26,1
ECR10626,PM2,ECRLL,rhy,2016-01-08,4
ECR10626,PM3,ECRLL,rhy,2016-03-14,2
ECR10627,BAS,ECRLL,rhy,2015-08-28,4
ECR10627,PM1,ECRLL,rhy,2015-10-23,5
ECR10627,PM2,ECRLL,rhy,2016-01-11,5
ECR10627,PM3,ECRLL,rhy,2016-03-08,5
ECR10628,BAS,ECRLL,rhy,2015-09-03,0
ECR10628,PM1,ECRLL,rhy,2015-10-26,2
ECR10628,PM2,ECRLL,rhy,2016-01-14,0
ECR10628,PM3,ECRLL,rhy,2016-03-15,4
ECR10629,BAS,ECRLL,rhy,2015-08-28,1
ECR10629,PM1,ECRLL,rhy,2015-10-26,4
ECR10629,PM2,ECRLL,rhy,2016-01-11,4
ECR10629,PM3,ECRLL,rhy,2016-03-10,5
ECR10630,BAS,ECRLL,rhy,2015-08-28,0
ECR10630,PM1,ECRLL,rhy,2015-10-26,1
ECR10630,PM2,ECRLL,rhy,2016-01-14,5
ECR10630,PM3,ECRLL,rhy,2016-03-10,4
ECR10631,BAS,ECRLL,rhy,2015-08-29,1
ECR10631,PM1,ECRLL,rhy,2015-10-27,1
ECR10631,PM2,ECRLL,rhy,2016-01-19,3
ECR10631,PM3,ECRLL,rhy,2016-03-17,3
ECR10632,BAS,ECRLL,rhy,2015-08-27,1
ECR10632,PM1,ECRLL,rhy,2015-10-26,1
ECR10632,PM2,ECRLL,rhy,2016-01-14,1
ECR10632,PM3,ECRLL,rhy,2016-03-14,3
ECR10633,BAS,ECRLL,rhy,2015-08-31,3
ECR10633,PM1,ECRLL,rhy,2015-10-26,2
ECR10633,PM2,ECRLL,rhy,2016-01-14,4
ECR10633,PM3,ECRLL,rhy,2016-03-15,5
ECR10634,BAS,ECRLL,rhy,2015-08-29,2
ECR10634,PM1,ECRLL,rhy,2015-10-22,3
ECR10634,PM2,ECRLL,rhy,2016-01-14,3
ECR10634,PM3,ECRLL,rhy,2016-03-18,1
ECR10635,BAS,ECRLL,rhy,2015-08-27,3
ECR10635,PM1,ECRLL,rhy,2015-10-27,2
ECR10636,BAS,ECRLL,rhy,2015-09-01,2
ECR10636,PM1,ECRLL,rhy,2015-10-27,5
ECR10636,PM2,ECRLL,rhy,2016-01-19,NULL
ECR10637,BAS,ECRLL,rhy,2015-08-27,0
ECR10638,BAS,ECRLL,rhy,2015-09-02,0
ECR10639,BAS,ECRLL,rhy,2015-08-27,1
ECR10639,PM1,ECRLL,rhy,2015-10-27,1
ECR10639,PM2,ECRLL,rhy,2016-01-12,5
ECR10639,PM3,ECRLL,rhy,2016-03-11,5
ECR10640,BAS,ECRLL,rhy,2015-08-27,4
ECR10640,PM1,ECRLL,rhy,2015-10-22,4
ECR10640,PM2,ECRLL,rhy,2016-01-11,5
ECR10640,PM3,ECRLL,rhy,2016-03-09,4
ECR10641,BAS,ECRLL,rhy,2015-08-28,0
ECR10641,PM1,ECRLL,rhy,2015-10-26,3
ECR10641,PM2,ECRLL,rhy,2016-01-11,2
ECR10641,PM3,ECRLL,rhy,2016-03-14,2
ECR10642,BAS,ECRLL,rhy,2015-08-27,NULL
ECR10643,BAS,ECRLL,rhy,2015-08-29,2
ECR10643,PM1,ECRLL,rhy,2015-10-26,1
ECR10643,PM2,ECRLL,rhy,2016-01-11,2
ECR10643,PM3,ECRLL,rhy,2016-03-10,1
ECR10644,BAS,ECRLL,rhy,2015-08-27,2
ECR10644,PM1,ECRLL,rhy,2015-10-29,3
ECR10644,PM2,ECRLL,rhy,2016-01-13,3
ECR10644,PM3,ECRLL,rhy,2016-03-16,5
ECR10645,BAS,ECRLL,rhy,2015-08-27,0
ECR10645,PM1,ECRLL,rhy,2015-10-29,4
ECR10645,PM2,ECRLL,rhy,2016-01-11,3
ECR10645,PM3,ECRLL,rhy,2016-03-09,5
ECR10647,BAS,ECRLL,rhy,2015-09-02,0
ECR10647,PM1,ECRLL,rhy,2015-10-27,2
ECR10647,PM2,ECRLL,rhy,2016-01-12,2
ECR10647,PM3,ECRLL,rhy,2016-03-10,2
ECR10648,BAS,ECRLL,rhy,2015-08-27,4
ECR10648,PM1,ECRLL,rhy,2015-10-26,1
ECR10648,PM2,ECRLL,rhy,2016-01-13,5
ECR10648,PM3,ECRLL,rhy,2016-03-14,5
ECR10649,BAS,ECRLL,rhy,2015-08-28,1
ECR10649,PM1,ECRLL,rhy,2015-10-26,4
ECR10649,PM2,ECRLL,rhy,2016-01-12,2
ECR10649,PM3,ECRLL,rhy,2016-03-14,5
ECR10650,BAS,ECRLL,rhy,2015-08-31,2
ECR10650,PM1,ECRLL,rhy,2015-10-22,2
ECR10650,PM2,ECRLL,rhy,2016-01-11,4
ECR10650,PM3,ECRLL,rhy,2016-03-08,5
ECR10651,BAS,ECRLL,rhy,2015-08-27,NULL
ECR10651,PM1,ECRLL,rhy,2015-10-22,NULL
ECR10652,BAS,ECRLL,rhy,2015-08-29,NULL
ECR10652,PM1,ECRLL,rhy,2015-10-29,1
ECR10652,PM2,ECRLL,rhy,2016-01-13,1
ECR10653,BAS,ECRLL,rhy,2015-09-10,0
ECR10653,PM1,ECRLL,rhy,2015-10-28,2
ECR10653,PM2,ECRLL,rhy,2016-01-12,0
ECR10654,BAS,ECRLL,rhy,2015-08-27,NULL
ECR10655,BAS,ECRLL,rhy,2015-08-31,3
ECR10655,PM1,ECRLL,rhy,2015-10-26,2
ECR10655,PM2,ECRLL,rhy,2016-01-14,2
ECR10655,PM3,ECRLL,rhy,2016-03-15,1
ECR10656,BAS,ECRLL,rhy,2015-08-28,2
ECR10656,PM1,ECRLL,rhy,2015-10-26,4
ECR10656,PM2,ECRLL,rhy,2016-01-11,5
ECR10656,PM3,ECRLL,rhy,2016-03-14,5
ECR10657,BAS,ECRLL,rhy,2015-08-28,2
ECR10657,PM1,ECRLL,rhy,2015-10-26,5
ECR10657,PM2,ECRLL,rhy,2016-01-12,5
ECR10657,PM3,ECRLL,rhy,2016-03-14,5
ECR10658,BAS,ECRLL,rhy,2015-08-28,1
ECR10658,PM1,ECRLL,rhy,2015-10-23,3
ECR10658,PM2,ECRLL,rhy,2016-01-11,3
ECR10658,PM3,ECRLL,rhy,2016-03-09,3
ECR10659,BAS,ECRLL,rhy,2015-08-31,2
ECR10659,PM1,ECRLL,rhy,2015-10-27,3
ECR10659,PM2,ECRLL,rhy,2016-01-14,3
ECR10659,PM3,ECRLL,rhy,2016-03-16,5
ECR10660,BAS,ECRLL,rhy,2015-10-22,1
ECR10660,PM1,ECRLL,rhy,2015-10-26,2
ECR10660,PM2,ECRLL,rhy,2016-01-15,1
ECR10660,PM3,ECRLL,rhy,2016-03-11,2
ECR10661,BAS,ECRLL,rhy,2015-08-28,4
ECR10661,PM1,ECRLL,rhy,2015-10-26,1
ECR10661,PM2,ECRLL,rhy,2016-01-14,1
ECR10661,PM3,ECRLL,rhy,2016-03-10,3
ECR10662,BAS,ECRLL,rhy,2015-08-27,2
ECR10662,PM1,ECRLL,rhy,2015-10-23,1
ECR10662,PM2,ECRLL,rhy,2016-01-11,2
ECR10662,PM3,ECRLL,rhy,2016-03-09,5
ECR10663,BAS,ECRLL,rhy,2015-09-02,2
ECR10663,PM1,ECRLL,rhy,2015-10-27,4
ECR10663,PM2,ECRLL,rhy,2016-01-12,4
ECR10663,PM3,ECRLL,rhy,2016-03-14,5
ECR10664,BAS,ECRLL,rhy,2015-08-28,2
ECR10665,BAS,ECRLL,rhy,2015-08-28,0
ECR10665,PM1,ECRLL,rhy,2015-10-26,1
ECR10665,PM2,ECRLL,rhy,2016-01-14,2
ECR10665,PM3,ECRLL,rhy,2016-03-10,2
ECR10666,BAS,ECRLL,rhy,2015-09-02,1
ECR10666,PM1,ECRLL,rhy,2015-10-30,4
ECR10666,PM2,ECRLL,rhy,2016-01-12,4
ECR10666,PM3,ECRLL,rhy,2016-03-10,3
ECR10667,BAS,ECRLL,rhy,2015-08-31,NULL
ECR10668,BAS,ECRLL,rhy,2015-08-27,1
ECR10668,PM1,ECRLL,rhy,2015-10-22,2
ECR10668,PM2,ECRLL,rhy,2016-01-12,3
ECR10668,PM3,ECRLL,rhy,2016-03-08,2
ECR10669,BAS,ECRLL,rhy,2015-08-29,0
ECR10669,PM1,ECRLL,rhy,2015-10-26,2
ECR10669,PM2,ECRLL,rhy,2016-01-11,3
ECR10669,PM3,ECRLL,rhy,2016-03-09,5
ECR10670,BAS,ECRLL,rhy,2015-08-27,1
ECR10670,PM1,ECRLL,rhy,2015-10-26,0
ECR10670,PM2,ECRLL,rhy,2016-01-12,0
ECR10670,PM3,ECRLL,rhy,2016-03-18,1
ECR10671,BAS,ECRLL,rhy,2015-08-27,2
ECR10671,PM1,ECRLL,rhy,2015-10-27,5
ECR10671,PM2,ECRLL,rhy,2016-01-14,5
ECR10671,PM3,ECRLL,rhy,2016-03-10,5
ECR10672,BAS,ECRLL,rhy,2015-08-27,3
ECR10672,PM1,ECRLL,rhy,2015-10-23,3
ECR10672,PM2,ECRLL,rhy,2016-01-11,3
ECR10672,PM3,ECRLL,rhy,2016-03-14,3
ECR10673,BAS,ECRLL,rhy,2015-08-27,1
ECR10673,PM1,ECRLL,rhy,2015-10-23,2
ECR10673,PM2,ECRLL,rhy,2016-01-08,2
ECR10673,PM3,ECRLL,rhy,2016-03-10,1
ECR10674,BAS,ECRLL,rhy,2015-08-31,2
ECR10674,PM1,ECRLL,rhy,2015-10-26,2
ECR10674,PM2,ECRLL,rhy,2016-01-14,4
ECR10674,PM3,ECRLL,rhy,2016-03-08,5
ECR10675,BAS,ECRLL,rhy,2015-08-27,1
ECR10675,PM1,ECRLL,rhy,2015-10-26,2
ECR10675,PM2,ECRLL,rhy,2016-01-12,1
ECR10675,PM3,ECRLL,rhy,2016-03-14,5
ECR10676,BAS,ECRLL,rhy,2015-08-28,4
ECR10676,PM1,ECRLL,rhy,2015-10-26,5
ECR10676,PM2,ECRLL,rhy,2016-01-12,5
ECR10676,PM3,ECRLL,rhy,2016-03-14,5
ECR10677,BAS,ECRLL,rhy,2015-08-27,1
ECR10677,PM1,ECRLL,rhy,2015-10-27,4
ECR10677,PM2,ECRLL,rhy,2016-01-12,3
ECR10677,PM3,ECRLL,rhy,2016-03-10,4
ECR10679,BAS,ECRLL,rhy,2015-09-03,NULL
ECR10680,BAS,ECRLL,rhy,2015-08-27,2
ECR10680,PM1,ECRLL,rhy,2015-10-26,1
ECR10680,PM2,ECRLL,rhy,2016-01-12,2
ECR10680,PM3,ECRLL,rhy,2016-03-14,5
ECR10681,BAS,ECRLL,rhy,2015-09-01,3
ECR10681,PM1,ECRLL,rhy,2015-10-27,3
ECR10681,PM2,ECRLL,rhy,2016-01-19,3
ECR10681,PM3,ECRLL,rhy,2016-03-10,1
ECR10682,BAS,ECRLL,rhy,2015-10-22,0
ECR10682,PM1,ECRLL,rhy,2015-11-09,1
ECR10682,PM2,ECRLL,rhy,2016-01-15,3
ECR10682,PM3,ECRLL,rhy,2016-03-10,1
ECR10683,BAS,ECRLL,rhy,2015-08-31,0
ECR10683,PM1,ECRLL,rhy,2015-10-26,1
ECR10683,PM2,ECRLL,rhy,2016-01-14,4
ECR10683,PM3,ECRLL,rhy,2016-03-14,2
ECR10684,BAS,ECRLL,rhy,2015-08-31,2
ECR10684,PM1,ECRLL,rhy,2015-10-26,1
ECR10684,PM2,ECRLL,rhy,2016-01-13,2
ECR10684,PM3,ECRLL,rhy,2016-03-14,2
ECR10685,BAS,ECRLL,rhy,2015-08-28,1
ECR10685,PM1,ECRLL,rhy,2015-10-23,3
ECR10685,PM2,ECRLL,rhy,2016-01-12,3
ECR10685,PM3,ECRLL,rhy,2016-03-10,1
ECR10686,BAS,ECRLL,rhy,2015-08-27,1
ECR10686,PM1,ECRLL,rhy,2015-10-29,4
ECR10686,PM2,ECRLL,rhy,2016-01-11,1
ECR10686,PM3,ECRLL,rhy,2016-03-10,3
ECR10687,BAS,ECRLL,rhy,2015-08-28,1
ECR10687,PM1,ECRLL,rhy,2015-10-26,2
ECR10687,PM2,ECRLL,rhy,2016-01-12,5
ECR10687,PM3,ECRLL,rhy,2016-03-14,5
ECR10688,BAS,ECRLL,rhy,2015-08-27,0
ECR10688,PM1,ECRLL,rhy,2015-10-29,1
ECR10688,PM2,ECRLL,rhy,2016-01-11,5
ECR10688,PM3,ECRLL,rhy,2016-03-09,2
ECR10689,BAS,ECRLL,rhy,2015-08-27,2
ECR10689,PM1,ECRLL,rhy,2015-10-22,3
ECR10689,PM2,ECRLL,rhy,2016-01-13,5
ECR10689,PM3,ECRLL,rhy,2016-03-14,2
ECR10690,BAS,ECRLL,rhy,2015-08-28,3
ECR10690,PM1,ECRLL,rhy,2015-10-26,3
ECR10690,PM2,ECRLL,rhy,2016-01-13,3
ECR10690,PM3,ECRLL,rhy,2016-03-09,4
ECR10691,BAS,ECRLL,rhy,2015-08-27,3
ECR10691,PM1,ECRLL,rhy,2015-10-23,1
ECR10691,PM2,ECRLL,rhy,2016-01-11,3
ECR10691,PM3,ECRLL,rhy,2016-03-09,5
ECR10692,BAS,ECRLL,rhy,2015-08-27,5
ECR10692,PM1,ECRLL,rhy,2015-10-23,5
ECR10692,PM2,ECRLL,rhy,2016-01-12,5
ECR10692,PM3,ECRLL,rhy,2016-03-09,5
ECR10693,BAS,ECRLL,rhy,2015-08-28,2
ECR10693,PM1,ECRLL,rhy,2015-10-22,NULL
ECR10694,BAS,ECRLL,rhy,2015-08-29,0
ECR10695,BAS,ECRLL,rhy,2015-08-27,NULL
ECR10696,BAS,ECRLL,rhy,2015-08-31,3
ECR10696,PM1,ECRLL,rhy,2015-10-27,2
ECR10696,PM2,ECRLL,rhy,2016-01-19,4
ECR10696,PM3,ECRLL,rhy,2016-03-10,4
ECR10697,BAS,ECRLL,rhy,2015-08-27,NULL
ECR10698,BAS,ECRLL,rhy,2015-09-01,1
ECR10698,PM1,ECRLL,rhy,2015-10-27,2
ECR10698,PM2,ECRLL,rhy,2016-01-19,4
ECR10698,PM3,ECRLL,rhy,2016-03-18,1
ECR10699,BAS,ECRLL,rhy,2015-08-27,NULL
ECR10700,BAS,ECRLL,rhy,2015-08-31,2
ECR10700,PM1,ECRLL,rhy,2015-10-26,1
ECR10700,PM2,ECRLL,rhy,2016-01-14,5
ECR10700,PM3,ECRLL,rhy,2016-03-17,4
ECR10701,BAS,ECRLL,rhy,2015-08-28,2
ECR10701,PM1,ECRLL,rhy,2015-10-26,5
ECR10701,PM2,ECRLL,rhy,2016-01-11,5
ECR10701,PM3,ECRLL,rhy,2016-03-14,5
ECR10702,BAS,ECRLL,rhy,2015-08-28,2
ECR10702,PM1,ECRLL,rhy,2015-10-23,0
ECR10702,PM2,ECRLL,rhy,2016-01-11,3
ECR10702,PM3,ECRLL,rhy,2016-03-08,4
ECR10703,BAS,ECRLL,rhy,2015-10-22,2
ECR10703,PM1,ECRLL,rhy,2015-10-27,1
ECR10703,PM2,ECRLL,rhy,2016-01-12,3
ECR10703,PM3,ECRLL,rhy,2016-03-14,2
ECR10705,BAS,ECRLL,rhy,2015-08-27,0
ECR10705,PM1,ECRLL,rhy,2015-10-26,1
ECR10705,PM2,ECRLL,rhy,2016-01-14,2
ECR10705,PM3,ECRLL,rhy,2016-03-15,3
ECR10707,BAS,ECRLL,rhy,2015-08-27,0
ECR10707,PM1,ECRLL,rhy,2015-10-22,1
ECR10707,PM2,ECRLL,rhy,2016-01-11,0
ECR10707,PM3,ECRLL,rhy,2016-03-09,1
ECR10708,BAS,ECRLL,rhy,2015-10-22,0
ECR10708,PM1,ECRLL,rhy,2015-10-26,1
ECR10708,PM2,ECRLL,rhy,2016-01-11,1
ECR10708,PM3,ECRLL,rhy,2016-03-11,1
ECR10709,BAS,ECRLL,rhy,2015-08-27,1
ECR10709,PM1,ECRLL,rhy,2015-10-26,2
ECR10709,PM2,ECRLL,rhy,2016-01-12,3
ECR10709,PM3,ECRLL,rhy,2016-03-17,5
ECR10710,BAS,ECRLL,rhy,2015-08-29,2
ECR10710,PM1,ECRLL,rhy,2015-10-26,1
ECR10710,PM2,ECRLL,rhy,2016-01-19,3
ECR10710,PM3,ECRLL,rhy,2016-03-18,2
ECR10711,BAS,ECRLL,rhy,2015-08-28,0
ECR10711,PM1,ECRLL,rhy,2015-10-26,1
ECR10711,PM2,ECRLL,rhy,2016-01-14,1
ECR10711,PM3,ECRLL,rhy,2016-03-14,1
ECR10712,BAS,ECRLL,rhy,2015-09-02,2
ECR10712,PM1,ECRLL,rhy,2015-10-26,5
ECR10712,PM2,ECRLL,rhy,2016-01-14,5
ECR10712,PM3,ECRLL,rhy,2016-03-10,4
ECR10713,BAS,ECRLL,rhy,2015-08-29,NULL
ECR10714,BAS,ECRLL,rhy,2015-08-27,1
ECR10714,PM1,ECRLL,rhy,2015-10-26,2
ECR10714,PM2,ECRLL,rhy,2016-01-11,3
ECR10714,PM3,ECRLL,rhy,2016-03-09,4
ECR10715,BAS,ECRLL,rhy,2015-08-27,2
ECR10715,PM1,ECRLL,rhy,2015-10-27,2
ECR10715,PM2,ECRLL,rhy,2016-01-14,5
ECR10715,PM3,ECRLL,rhy,2016-03-10,5
ECR10716,BAS,ECRLL,rhy,2015-10-22,1
ECR10716,PM1,ECRLL,rhy,2015-10-26,0
ECR10716,PM2,ECRLL,rhy,2016-01-15,2
ECR10716,PM3,ECRLL,rhy,2016-03-11,4
ECR10717,BAS,ECRLL,rhy,2015-08-28,1
ECR10717,PM1,ECRLL,rhy,2015-11-02,1
ECR10717,PM2,ECRLL,rhy,2016-01-12,5
ECR10717,PM3,ECRLL,rhy,2016-03-16,2
ECR10719,BAS,ECRLL,rhy,2015-08-29,0
ECR10720,BAS,ECRLL,rhy,2015-08-31,0
ECR10720,PM1,ECRLL,rhy,2015-10-26,0
ECR10720,PM2,ECRLL,rhy,2016-01-13,0
ECR10720,PM3,ECRLL,rhy,2016-03-15,1
ECR10721,BAS,ECRLL,rhy,2015-08-31,0
ECR10721,PM1,ECRLL,rhy,2015-10-26,2
ECR10721,PM2,ECRLL,rhy,2016-01-14,1
ECR10721,PM3,ECRLL,rhy,2016-03-16,2
ECR10722,BAS,ECRLL,rhy,2015-08-27,NULL
ECR10723,BAS,ECRLL,rhy,2015-09-02,1
ECR10723,PM1,ECRLL,rhy,2015-10-22,0
ECR10723,PM2,ECRLL,rhy,2016-01-12,2
ECR10723,PM3,ECRLL,rhy,2016-03-08,1
ECR10724,BAS,ECRLL,rhy,2015-08-27,NULL
ECR10725,BAS,ECRLL,rhy,2015-09-02,NULL
ECR10726,BAS,ECRLL,rhy,2015-08-31,1
ECR10726,PM1,ECRLL,rhy,2015-10-27,4
ECR10726,PM2,ECRLL,rhy,2016-01-19,3
ECR10726,PM3,ECRLL,rhy,2016-03-10,0
ECR10727,BAS,ECRLL,rhy,2015-09-02,2
ECR10727,PM1,ECRLL,rhy,2015-10-22,2
ECR10727,PM2,ECRLL,rhy,2016-01-14,4
ECR10727,PM3,ECRLL,rhy,2016-03-18,3
ECR10728,BAS,ECRLL,rhy,2015-09-04,NULL
ECR10730,BAS,ECRLL,rhy,2015-08-28,2
ECR10730,PM1,ECRLL,rhy,2015-10-26,3
ECR10730,PM2,ECRLL,rhy,2016-01-11,5
ECR10730,PM3,ECRLL,rhy,2016-03-10,5
ECR10731,BAS,ECRLL,rhy,2015-09-02,2
ECR10731,PM1,ECRLL,rhy,2015-10-26,2
ECR10731,PM2,ECRLL,rhy,2016-01-14,3
ECR10731,PM3,ECRLL,rhy,2016-03-14,2
ECR10732,BAS,ECRLL,rhy,2015-08-28,2
ECR10732,PM1,ECRLL,rhy,2015-10-22,2
ECR10732,PM2,ECRLL,rhy,2016-01-12,0
ECR10732,PM3,ECRLL,rhy,2016-03-08,3
ECR10733,BAS,ECRLL,rhy,2015-08-27,3
ECR10735,BAS,ECRLL,rhy,2015-09-02,NULL
ECR10736,BAS,ECRLL,rhy,2015-08-29,3
ECR10736,PM1,ECRLL,rhy,2015-10-26,1
ECR10736,PM2,ECRLL,rhy,2016-01-15,4
ECR10736,PM3,ECRLL,rhy,2016-03-18,4
ECR10737,BAS,ECRLL,rhy,2015-10-22,3
ECR10737,PM1,ECRLL,rhy,2015-10-26,2
ECR10737,PM2,ECRLL,rhy,2016-01-11,1
ECR10737,PM3,ECRLL,rhy,2016-03-15,2
ECR10738,BAS,ECRLL,rhy,2015-08-27,1
ECR10738,PM1,ECRLL,rhy,2015-10-26,3
ECR10738,PM2,ECRLL,rhy,2016-01-12,1
ECR10738,PM3,ECRLL,rhy,2016-03-09,1
ECR10739,BAS,ECRLL,rhy,2015-09-02,3
ECR10739,PM1,ECRLL,rhy,2015-10-27,1
ECR10739,PM2,ECRLL,rhy,2016-01-12,4
ECR10739,PM3,ECRLL,rhy,2016-03-10,2
ECR10741,BAS,ECRLL,rhy,2015-08-31,3
ECR10741,PM1,ECRLL,rhy,2015-10-27,4
ECR10741,PM2,ECRLL,rhy,2016-01-12,4
ECR10741,PM3,ECRLL,rhy,2016-03-10,2
ECR10742,BAS,ECRLL,rhy,2015-08-28,0
ECR10742,PM1,ECRLL,rhy,2015-10-26,2
ECR10742,PM2,ECRLL,rhy,2016-01-11,2
ECR10742,PM3,ECRLL,rhy,2016-03-09,2
ECR10743,BAS,ECRLL,rhy,2015-08-31,0
ECR10743,PM1,ECRLL,rhy,2015-10-27,5
ECR10743,PM2,ECRLL,rhy,2016-01-19,3
ECR10743,PM3,ECRLL,rhy,2016-03-10,2
ECR10744,BAS,ECRLL,rhy,2015-09-01,2
ECR10744,PM1,ECRLL,rhy,2015-10-26,3
ECR10744,PM2,ECRLL,rhy,2016-01-21,3
ECR10744,PM3,ECRLL,rhy,2016-03-18,4
ECR10745,BAS,ECRLL,rhy,2015-08-31,5
ECR10745,PM1,ECRLL,rhy,2015-10-27,2
ECR10745,PM2,ECRLL,rhy,2016-01-11,3
ECR10745,PM3,ECRLL,rhy,2016-03-10,5
ECR10746,BAS,ECRLL,rhy,2015-08-29,2
ECR10746,PM1,ECRLL,rhy,2015-10-22,2
ECR10746,PM2,ECRLL,rhy,2016-01-14,4
ECR10746,PM3,ECRLL,rhy,2016-03-18,2
ECR10748,BAS,ECRLL,rhy,2015-10-22,0
ECR10748,PM1,ECRLL,rhy,2015-10-27,1
ECR10748,PM2,ECRLL,rhy,2016-01-15,1
ECR10748,PM3,ECRLL,rhy,2016-03-15,0
ECR10749,BAS,ECRLL,rhy,2015-10-22,2
ECR10750,BAS,ECRLL,rhy,2015-08-28,2
ECR10750,PM1,ECRLL,rhy,2015-10-26,4
ECR10750,PM2,ECRLL,rhy,2016-01-12,4
ECR10750,PM3,ECRLL,rhy,2016-03-14,5
ECR10752,BAS,ECRLL,rhy,2015-08-28,0
ECR10752,PM1,ECRLL,rhy,2015-10-26,4
ECR10752,PM2,ECRLL,rhy,2016-01-12,3
ECR10752,PM3,ECRLL,rhy,2016-03-16,4
ECR10753,BAS,ECRLL,rhy,2015-08-28,1
ECR10753,PM1,ECRLL,rhy,2015-10-26,3
